doc_id	split	source_file	sha256_txt	match_confidence	match_reason	query_used	source_title	doi	pmid	pmcid	publication_year	journal	publisher	epmc_is_open_access	epmc_license	openalex_is_oa	openalex_oa_status	openalex_licenses	unpaywall_is_oa	unpaywall_oa_status	unpaywall_licenses	crossref_license_urls	source_text_decision	decision_rationale
551	train	0text551.txt	9853abe8de3c114dfa2566db94952444bbd2fde1a2aba6149304594617503f3a	high	abstract_prefix_exact_match	"""Impairment of proteostasis network is one of the characteristic features of many age-related neurodegenerative disorders including autosomal dominantly inherited Huntington's disease (HD)."""	Withaferin A Induces Heat Shock Response and Ameliorates Disease Progression in a Mouse Model of Huntington's Disease.	10.1007/s12035-021-02397-8	33904021		2021	Molecular neurobiology	Springer Science and Business Media LLC	N		False	closed					https://www.springer.com/tdm|https://www.springer.com/tdm	exclude_text	tdm_licence_only
578	train	0text578.txt	796fb4a7d2e7663ae7b6c35cdf94ba0256dc115735cfec5cf96cc163abea1c9a	high	abstract_prefix_exact_match	"""Huntington's disease (HD) is a rare neurodegenerative disorder of the central nervous system characterized by involuntary choreatic movements, cognitive, behavioral, and psychiatric disturbances."""	Management of dysphagia in Huntington's disease: a descriptive review.	10.1007/s10072-020-04265-0	31989345		2020	Neurological sciences : official journal of the Italian Neurological Society and of the Italian Society of Clinical Neurophysiology	Springer Science and Business Media LLC	N		True	green	other-oa				http://www.springer.com/tdm|http://www.springer.com/tdm	exclude_text	tdm_licence_only
589	train	0text589.txt	129e2bac286b7c3e6ffdc4fff1f2ab4d2ce8ff25657383933a7de736ceb4fb10	high	abstract_prefix_exact_match	"""Huntington's disease (HD) is a genetic neurodegenerative disorder that affects not only the motor but also the cognitive and the neuropsychiatric domain."""	Abnormal visual scanning and impaired mental state recognition in pre-manifest Huntington disease.	10.1007/s00221-020-05957-x	33130907		2021	Experimental brain research	Springer Science and Business Media LLC	N		False	closed					http://www.springer.com/tdm|http://www.springer.com/tdm	exclude_text	tdm_licence_only
601	train	0text601.txt	2405c659a8bc42c685c35969912e2c94f4bca9eaa906a96fcb437d8282d4753a	high	abstract_prefix_exact_match	"""Neurodegeneration is a major cause of Alzheimer's, Parkinson's, Huntington's, multiple and amyotrophic lateral sclerosis, pontocerebellar hypoplasia, dementia and other related brain disorders."""	Modeling neurodegenerative disorders in zebrafish.	10.1016/j.neubiorev.2022.104679	35490912		2022	Neuroscience and biobehavioral reviews	Elsevier BV	N		False	closed					https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|https://doi.org/10.15223/policy-017|https://doi.org/10.15223/policy-037|https://doi.org/10.15223/policy-012|https://doi.org/10.15223/policy-029|https://doi.org/10.15223/policy-004	exclude_text	oa_status_not_redistributable:closed
612	train	0text612.txt	f237c592677055c5e20fd09f20a89096c3dffc08942f0c6eabb2c62080eabee2	high	first_sentence_match	"""Huntington's disease (HD) is an inherited neurodegenerative disease."""	Neuroprotective Potential of Hydroalcoholic Extract of <i>Centella asiatica</i> Against 3-Nitropropionic Acid-Induced Huntington's Like Symptoms in Adult Zebrafish.	10.1089/rej.2022.0036	36150031		2022	Rejuvenation research	SAGE Publications	N		False	closed					https://journals.sagepub.com/page/policies/text-and-data-mining-license	exclude_text	oa_status_not_redistributable:closed
641	test	0text641.txt	79b162bde0b8d211fcf3f5226fcd1bfb2709adc3a5ce5a865fa0f87e0e9dc494	high	abstract_prefix_exact_match	"""Numerous neuroimaging techniques have been used to identify biomarkers of disease progression in Huntington's disease (HD)."""	Cortical morphometry and neural dysfunction in Huntington's disease: a review.	10.1111/ene.14648	33210786		2021	European journal of neurology	Wiley	N		False	closed					http://onlinelibrary.wiley.com/termsAndConditions#vor	exclude_text	oa_status_not_redistributable:closed
822	test	0text822.txt	93ec1f5e80e42ef2834721140e3d2836f2c9ce656c78ef440687cfeced37c994	high	abstract_prefix_exact_match	"""Huntington's disease (HD) is an inherited neurodegenerative disorder which begins in the striatum and then spreads to other neural areas."""	Elderberry diet ameliorates motor function and prevents oxidative stress-induced cell death in rat models of Huntington disease.	10.1016/j.brainres.2021.147444	33745925		2021	Brain research	Elsevier BV	N		False	closed					https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|https://doi.org/10.15223/policy-017|https://doi.org/10.15223/policy-037|https://doi.org/10.15223/policy-012|https://doi.org/10.15223/policy-029|https://doi.org/10.15223/policy-004	exclude_text	oa_status_not_redistributable:closed
919	train	0text919.txt	0893c8ec3f71b6c73484b974a17dba378101f6725c51ad1ade20cc2d20abe3cc	high	abstract_prefix_exact_match	"""Several human neurological disorders, such as Parkinson's disease, Alzheimer's disease, amyotrophic lateral sclerosis, Huntington's disease, spinal cord injury, multiple sclerosis,"""	Exploring the Role of Stem Cell Therapy in Treating Neurodegenerative Diseases: Challenges and Current Perspectives.	10.2174/1574888x16666210810103838	35135462		2022	Current stem cell research & therapy	Bentham Science Publishers Ltd.	N		False	closed						exclude_text	oa_status_not_redistributable:closed
959	test	0text959.txt	716842b02576d45216b14ff1a7e54fd8634b3f56dabdb2c322becadebc730564	high	abstract_prefix_exact_match	"""causes neuronal dysfunction. Post-translational modification plays many roles in protein turnover rate, accumulation of aggregate and can also help in the degradation of disease-causing toxic metabolites."""	Post-translational modifications: Regulators of neurodegenerative proteinopathies.	10.1016/j.arr.2021.101336	33775891		2021	Ageing research reviews	Elsevier BV	N		False	closed					https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|https://doi.org/10.15223/policy-017|https://doi.org/10.15223/policy-037|https://doi.org/10.15223/policy-012|https://doi.org/10.15223/policy-029|https://doi.org/10.15223/policy-004	exclude_text	oa_status_not_redistributable:closed
1027	train	0text1027.txt	a26a3747887f7b965d12659393c349cae9dc3dfff6e6524c0c32e12603adbf57	high	first_sentence_match	"""Sepsis is defined as a life-threatening organ dysfunction caused by a dysregulated host response to an infection."""	The immunology of sepsis.	10.1016/j.immuni.2021.10.012	34758337		2021	Immunity	Elsevier BV	N		False	closed					https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://www.elsevier.com/open-access/userlicense/1.0/|https://doi.org/10.15223/policy-017|https://doi.org/10.15223/policy-037|https://doi.org/10.15223/policy-012|https://doi.org/10.15223/policy-029|https://doi.org/10.15223/policy-004	exclude_text	oa_status_not_redistributable:closed
1039	train	0text1039.txt	d8b180dd1ba40b90a3b533d39c7bcd3ab4ef65a4fe854c66a539ea0429ea0c2e	high	abstract_prefix_exact_match	"""Neurodegenerative diseases such as Alzheimer's disease, Parkinson's disease, amyotrophic lateral sclerosis and polyglutamine diseases are caused by aggregation and abnormal accumulation of the disease-causative proteins in brain and spinal"""	Pathogenic and protective roles of extracellular vesicles in neurodegenerative diseases.	10.1093/jb/mvaa131	33196835		2021	Journal of biochemistry	Oxford University Press (OUP)	N		True	bronze					https://academic.oup.com/journals/pages/open_access/funder_policies/chorus/standard_publication_model	exclude_text	oa_status_not_redistributable:bronze
1102	test	0text1102.txt	bd7e4beaba76b10f4f6b552243fc3378dfc29e5458a3c5633952807803b68641	high	abstract_prefix_exact_match	"""Cholesterol has been implicated in the clinical progression of breast cancer, a disease that continues to be the most commonly diagnosed cancer in women."""	The Cholesterol Metabolite 27HC Increases Secretion of Extracellular Vesicles Which Promote Breast Cancer Progression.	10.1210/endocr/bqab095	33959755	PMC8197285	2021	Endocrinology	The Endocrine Society	N		True	bronze					https://academic.oup.com/journals/pages/open_access/funder_policies/chorus/standard_publication_model	exclude_text	oa_status_not_redistributable:bronze
1124	train	0text1124.txt	3b4f943e18825aea2b1072a495f531a74ea445b28aeb8f6f3b949f2f12c7e34d	high	abstract_prefix_exact_match	"""Extracellular vesicles like exosomes are secreted by numerous cell types in a variety of tissues."""	Expression of Exosome Biogenesis Genes Is Differentially Altered by Aging in the Mouse and in the Human Brain During Alzheimer's Disease.	10.1093/gerona/glab322	34687299	PMC8974343	2022	The journals of gerontology. Series A, Biological sciences and medical sciences	Oxford University Press (OUP)	N		True	bronze					https://academic.oup.com/journals/pages/open_access/funder_policies/chorus/standard_publication_model	exclude_text	oa_status_not_redistributable:bronze
1143	train	0text1143.txt	c56b705e46c77d7b2aa9adbf58fa071078aa2d4cafe9c0fe1bdcb440e28e7ef5	high	abstract_prefix_exact_match	"""Neurodegenerative disorders of the central nervous system (CNS) and brain traumatic insults are characterized by complex overlapping pathophysiological alterations encompassing neuroinflammation, alterations of synaptic functions, oxidative"""	Can the administration of platelet lysates to the brain help treat neurological disorders?	10.1007/s00018-022-04397-w	35750991	PMC9243829	2022	Cellular and molecular life sciences : CMLS	Springer Science and Business Media LLC	Y		True	bronze					https://www.springernature.com/gp/researchers/text-and-data-mining|https://www.springernature.com/gp/researchers/text-and-data-mining	exclude_text	oa_status_not_redistributable:bronze
1192	train	0text1192.txt	406a3e0c1ecabd630f84510db1a504134eec7e2b224770854a33cd97ac7d550f	high	abstract_prefix_exact_match	"""Extracellular vesicles (EVs) are nanoscale vesicles secreted into the extracellular space by all cell types, including neurons and astrocytes in the brain."""	Isolation of mitochondria-derived mitovesicles and subpopulations of microvesicles and exosomes from brain tissues.	10.1038/s41596-022-00719-1	35962195	PMC9633367	2022	Nature protocols	Springer Science and Business Media LLC	N		True	green					https://www.springer.com/tdm|https://www.springer.com/tdm	exclude_text	tdm_licence_only
1220	test	0text1220.txt	b7bf1917b413b8d59f1b8be3875f347ddb62809985bbabadf6571e86f05c4829	high	abstract_prefix_exact_match	"""In demyelinating diseases, such as multiple sclerosis, primary loss of myelin and subsequent neuronal degeneration throughout the CNS impair patient functionality."""	mTOR Signaling Regulates Metabolic Function in Oligodendrocyte Precursor Cells and Promotes Efficient Brain Remyelination in the Cuprizone Model.	10.1523/jneurosci.1377-20.2021	34417330	PMC8496195	2021	The Journal of neuroscience : the official journal of the Society for Neuroscience	Society for Neuroscience	N		True	green						exclude_text	no_clear_redistribution_licence
1252	test	0text1252.txt	9e18166d9f91c1fd94bce600593a3170887ba830c77fae26a5ae5222da078180	high	abstract_prefix_exact_match	"""Chronic disability in multiple sclerosis is linked to neuroaxonal degeneration."""	Protective effects of 4-aminopyridine in experimental optic neuritis and multiple sclerosis.	10.1093/brain/awaa062	32293668		2020	Brain : a journal of neurology	Oxford University Press (OUP)	N		True	bronze	other-oa				https://academic.oup.com/journals/pages/open_access/funder_policies/chorus/standard_publication_model	exclude_text	oa_status_not_redistributable:bronze
1256	test	0text1256.txt	4f69d0b54cb8690a6c9a49df31aa962bb3452c4d0a53798ff53e63eef71b4d4a	high	abstract_prefix_exact_match	"""Antibodies and oxidative stress are hallmarks of multiple sclerosis (MS) lesions."""	Main Role of Antibodies in Demyelination and Axonal Damage in Multiple Sclerosis.	10.1007/s10571-021-01059-6	33625628	PMC11421700	2022	Cellular and molecular neurobiology	Springer Science and Business Media LLC	N		True	green					https://www.springer.com/tdm|https://www.springer.com/tdm	exclude_text	tdm_licence_only
1272	train	0text1272.txt	05e7b2840ff2058c633fade0c08d405a009bd8169ec3f45fa13ce0c6b39f58c3	high	abstract_prefix_exact_match	"""Neural-derived signals are crucial regulators of CNS vascularization."""	Oligodendrocyte precursor cell specification is regulated by bidirectional neural progenitor-endothelial cell crosstalk.	10.1038/s41593-020-00788-z	33510480	PMC8411877	2021	Nature neuroscience	Springer Science and Business Media LLC	N		False	closed					https://www.springernature.com/gp/researchers/text-and-data-mining|https://www.springernature.com/gp/researchers/text-and-data-mining	exclude_text	oa_status_not_redistributable:closed
1278	val	0text1278.txt	3f8e7bbac9b391f01d009993aaee675a11b3d3cdb62c668ccaa66a7eda75ef9c	high	abstract_prefix_exact_match	"""White matter deficits are a common neuropathologic finding in neurologic disorders, including HIV-associated neurocognitive disorders (HAND)."""	Antiretroviral treatment reveals a novel role for lysosomes in oligodendrocyte maturation	10.1101/2022.08.05.502855			2022		openRxiv	N		True	green						exclude_text	no_clear_redistribution_licence
1282	train	0text1282.txt	ff564d3634263403b18cf800d4ae4a5730a091cdb2513f7be1387e997b877f3e	high	first_sentence_match	"""Multiple sclerosis (MS) is an inflammatory demyelinating disease of the central nervous system (CNS)."""	Histological and molecular study of the ameliorative effects of silymarin on skeletal muscle changes in cuprizone-induced multiple sclerosis in mice.	10.1016/j.tice.2025.103187	41108920		2026	Tissue & cell	Elsevier BV	N		False	closed					https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|https://doi.org/10.15223/policy-017|https://doi.org/10.15223/policy-037|https://doi.org/10.15223/policy-012|https://doi.org/10.15223/policy-029|https://doi.org/10.15223/policy-004	exclude_text	oa_status_not_redistributable:closed
1291	test	0text1291.txt	16cd9dfd83baf5ecabebd5f3d3d8692c0967c8b3581b6f0ee78c6469737a49da	high	abstract_prefix_exact_match	"""Demyelinating injuries and diseases, like multiple sclerosis, affect millions of people worldwide."""	Guiding Oligodendrocyte Precursor Cell Maturation With Urokinase Plasminogen Activator-Degradable Elastin-like Protein Hydrogels.	10.1021/acs.biomac.0c00828	32816463		2020	Biomacromolecules	American Chemical Society (ACS)	N		False	closed					https://doi.org/10.15223/policy-029|https://doi.org/10.15223/policy-037|https://doi.org/10.15223/policy-045	exclude_text	oa_status_not_redistributable:closed
1308	test	0text1308.txt	7ec2e0eab78b534471cfbfebda10a367e51f60f5e3b637c6faacebcc47031fc5	high	abstract_prefix_exact_match	"""The brain's endogenous capacity to restore damaged myelin deteriorates during the course of demyelinating disorders."""	Oncostatin M-induced astrocytic tissue inhibitor of metalloproteinases-1 drives remyelination.	10.1073/pnas.1912910117	32071226	PMC7060743	2020	Proceedings of the National Academy of Sciences of the United States of America	Proceedings of the National Academy of Sciences	N		True	bronze	other-oa				https://www.pnas.org/site/aboutpnas/licenses.xhtml	exclude_text	oa_status_not_redistributable:bronze
1339	train	0text1339.txt	ad4c55487eda5ba8e0aacfb1d084d9ce55ac589dc87b4ff60f996ce3842de111	high	abstract_prefix_exact_match	"""The unmet medical need of patients with multiple sclerosis (MS) is the inexorable loss of CNS myelin and latterly neurons leading to permanent neurologic disability."""	Regulatory B Cells Normalize CNS Myeloid Cell Content in a Mouse Model of Multiple Sclerosis and Promote Oligodendrogenesis and Remyelination.	10.1523/jneurosci.2840-19.2020	32430295	PMC7314404	2020	The Journal of neuroscience : the official journal of the Society for Neuroscience	Society for Neuroscience	N		True	bronze						exclude_text	oa_status_not_redistributable:bronze
1369	train	0text1369.txt	6b18374546bb159f2d52912f90fc31886c1892c2096a13af0ff8893dcd33e365	high	abstract_prefix_exact_match	"""Myelination facilitates rapid axonal conduction, enabling efficient communication across different parts of the nervous system."""	Robust Myelination of Regenerated Axons Induced by Combined Manipulations of GPR17 and Microglia.	10.1016/j.neuron.2020.09.016	33108748	PMC7736523	2020	Neuron	Elsevier BV	N		True	bronze					https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://www.elsevier.com/open-access/userlicense/1.0/	exclude_text	oa_status_not_redistributable:bronze
1373	train	0text1373.txt	3b2ab913b31ba526ad6aa67b970c1484d5355aa386f810030964a03b2907bb03	high	abstract_prefix_exact_match	"""Oligodendrocyte precursor cells (OPCs) are present in demyelinated lesions of multiple sclerosis (MS) patients."""	Specific Blockade of Bone Morphogenetic Protein-2/4 Induces Oligodendrogenesis and Remyelination in Demyelinating Disorders.	10.1007/s13311-021-01068-9	34159538	PMC8608985	2021	Neurotherapeutics : the journal of the American Society for Experimental NeuroTherapeutics	Elsevier BV	N		True	bronze					https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://www.elsevier.com/open-access/userlicense/1.0/	exclude_text	oa_status_not_redistributable:bronze
1378	test	0text1378.txt	2dd6bc11fdbabff2cb06ec8a3d70aa11f02c828d2a2be735da5675089b349542	high	abstract_prefix_exact_match	"""Oligodendrocyte loss in neurological disease leaves axons vulnerable to damage and degeneration, and activity-dependent myelination may represent an endogenous mechanism to improve remyelination following injury."""	Motor learning promotes remyelination via new and surviving oligodendrocytes.	10.1038/s41593-020-0637-3	32424285	PMC7329620	2020	Nature neuroscience	Springer Science and Business Media LLC	Y		True	green					https://www.springer.com/tdm|https://www.springer.com/tdm	exclude_text	tdm_licence_only
1435	train	0text1435.txt	52c9434a864467c6722cb47e9bedf0fa91c9975197ea136c83494b88901e1d9d	high	abstract_prefix_exact_match	"""Huntington's disease is a dominantly inherited, fatal neurodegenerative disorder caused by a CAG expansion in the huntingtin (HTT) gene, coding for pathological mutant HTT protein (mHTT)."""	Huntingtin silencing delays onset and slows progression of Huntington's disease: a biomarker study.	10.1093/brain/awab190	34043007	PMC8634120	2021	Brain : a journal of neurology	Oxford University Press (OUP)	N		True	bronze					https://academic.oup.com/journals/pages/open_access/funder_policies/chorus/standard_publication_model	exclude_text	oa_status_not_redistributable:bronze
1449	train	0text1449.txt	186c99b8b473bf5b9213a31a4c7fbfa95ef3e6a076c51867fb3ea35a46947dd6	high	abstract_prefix_exact_match	"""Posterior cortical atrophy (PCA) and logopenic progressive aphasia (LPA) are clinical syndromes that commonly have underlying Alzheimer's disease (AD), although non-AD pathologies have also been reported."""	Atypical Alzheimer's disease phenotypes with normal or borderline PET biomarker profiles.	10.1007/s00415-022-11330-5	36001141	PMC9707302	2022	Journal of neurology	Springer Science and Business Media LLC	N		True	green					https://www.springer.com/tdm|https://www.springer.com/tdm	exclude_text	tdm_licence_only
1499	train	0text1499.txt	d62463da6e2240b81816add4afe6f1e2eb6d057236f947617a2053eb9a91ac3d	high	abstract_prefix_exact_match	"""Cholecystokinin (CCK) is a satiety hormone that is highly expressed in brain regions like the hippocampus."""	Cholecystokinin and Alzheimer's disease: a biomarker of metabolic function, neural integrity, and cognitive performance.	10.1016/j.neurobiolaging.2019.01.002	30739077	PMC6425756	2019	Neurobiology of aging	Elsevier BV	N		False	closed					https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://www.elsevier.com/open-access/userlicense/1.0/	exclude_text	oa_status_not_redistributable:closed
1522	train	0text1522.txt	27a68376b198f0c88b70c55ba5534e11c593d11ae716758d41f0104d49d0dc32	high	abstract_prefix_exact_match	"""Alzheimer's disease (AD) is an accelerating neurodegenerative disorder."""	Blood Circulatory Level of Seven Sirtuins in Alzheimer's Disease: Potent Biomarker Based on Translational Research.	10.1007/s12035-021-02671-9	34993847		2022	Molecular neurobiology	Springer Science and Business Media LLC	N		False	closed					https://www.springer.com/tdm|https://www.springer.com/tdm	exclude_text	tdm_licence_only
1544	test	0text1544.txt	959417c1c984637b5d613f57eb85b23a3c64c05385e6dbcf0a535924c5b427f3	high	abstract_prefix_exact_match	"""The coronavirus disease 2019 (COVID-19) pandemic led to an abrupt halt of many Alzheimer's disease (AD) research studies at sites spanning the world."""	Maximizing Safety in the Conduct of Alzheimer's Disease Fluid Biomarker Research in the Era of COVID-19.	10.3233/jad-200684	32568212	PMC7995336	2020	Journal of Alzheimer's disease : JAD	SAGE Publications	N		True	bronze						exclude_text	oa_status_not_redistributable:bronze
1553	test	0text1553.txt	6a1be0db7c5bfbdfdd4abc3ced6ab85e80a3e6bf09d383355b933d617aa65ed8	high	abstract_prefix_exact_match	"""Neuroimaging-based brain-age estimation via machine learning has emerged as an important new approach for studying brain aging."""	Investigating the temporal pattern of neuroimaging-based brain age estimation as a biomarker for Alzheimer’s Disease related neurodegeneration	10.1101/2022.03.18.484935			2022		openRxiv	N		True	green						exclude_text	no_clear_redistribution_licence
1571	train	0text1571.txt	c6d0187cc29988f555143a67e8472c2f6a8c86c06465f89f2395c93d92de9689	high	abstract_prefix_exact_match	"""The parahippocampal gyrus-orbitofrontal cortex (PHG-OFC) circuit in humans is homologous to the postrhinal cortex (POR)-ventral lateral orbitofrontal cortex (vlOFC) circuit in rodents."""	Impaired Parahippocampal Gyrus-Orbitofrontal Cortex Circuit Associated with Visuospatial Memory Deficit as a Potential Biomarker and Interventional Approach for Alzheimer Disease.	10.1007/s12264-020-00498-3	32350798	PMC7410893	2020	Neuroscience bulletin	Springer Science and Business Media LLC	N		True	green					https://www.springer.com/tdm|https://www.springer.com/tdm	exclude_text	tdm_licence_only
1597	train	0text1597.txt	ea194174c8de79017f27c81e1ce2eddea4233a195e61bac83e7ccb77da2db4a0	high	abstract_prefix_exact_match	"""It is an open issue whether blood biomarkers serve to diagnose Alzheimer's disease (AD) or monitor its progression over time from prodromal stages."""	Plasma Aβ42 as a Biomarker of Prodromal Alzheimer's Disease Progression in Patients with Amnestic Mild Cognitive Impairment: Evidence from the PharmaCog/E-ADNI Study.	10.3233/jad-180321	30149449		2019	Journal of Alzheimer's disease : JAD	SAGE Publications	N		True	bronze	other-oa					exclude_text	oa_status_not_redistributable:bronze
